440.00,0.125
349.23,0.125
27.50,0.25
30.87,0.25
440.00,0.125
349.23,0.125
55.00,0.25
36.71,0.25
493.88,0.125
392.00,0.125
27.50,0.25
30.87,0.25
493.88,0.125
392.00,0.125
58.27,0.25
61.74,0.25
523.25,0.125
440.00,0.125
58.27,0.25
36.71,0.25
523.25,0.125
440.00,0.125
61.74,0.25
30.87,0.25
587.33,0.125
493.88,0.125
61.74,0.25
36.71,0.25
587.33,0.125
493.88,0.125
246.94,0.25
196.00,0.25
523.25,0.125
65.41,0.25
30.87,0.25
34.65,0.25
659.26,0.125
523.25,0.125
493.88,0.125
392.00,0.125

