440,0.4
494,0.4
523,0.4
494,0.4
440,0.4
392,0.4
440,0.4
349,0.6
392,0.6
440,0.4
494,0.4
523,0.4
523,0.6
494,0.6
440,0.6
349,0.8
392,0.8
