783,0.2
880,0.2
987,0.2
1046,0.4
987,0.2
880,0.2
783,0.2
659,0.4
783,0.2
880,0.2
987,0.2
1046,0.4
987,0.2
880,0.2
783,0.2
659,0.4
659,0.2
698,0.2
783,0.2
880,0.4
783,0.2
698,0.2
659,0.2
587,0.4
1046,0.4
987,0.4
880,0.2
783,0.2
659,0.2
698,0.2
783,0.2
880,0.4
