155.56,0.625
164.81,0.75
155.56,0.875
164.81,1.0
123.47,1.125
146.83,1.25
130.81,1.375
27.5,1.5
110.0,1.5
41.2,1.625
55.0,1.75
65.41,1.875
82.41,2.0
110.0,2.125
20.6,2.25
123.47,2.25
41.2,2.375
51.91,2.5
82.41,2.625
103.83,2.75
123.47,2.875
27.5,3.0
130.81,3.0
41.2,3.125
55.0,3.25
82.41,3.375
164.81,3.5
155.56,3.625
